ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Accession_Name,Country_of_Origin,Region,Alu.Tol,Flowering time at Arkansas,Flowering time at Faridpur,Flowering time at Aberdeen,FT ratio of Arkansas/Aberdeen,FT ratio of Faridpur/Aberdeen,Culm habit,Leaf pubescence,Flag leaf length,Flag leaf width,Awn presence,Panicle number per plant,Plant height,Panicle length,Primary panicle branch number,Seed number per panicle,Florets per panicle,Panicle fertility,Seed length,Seed width,Seed volume,Seed surface area,Brown rice seed length,Brown rice seed width,Brown rice surface area,Brown rice volume,Seed length/width ratio,Brown rice length/width ratio,Seed color,Pericarp color,Straighthead suseptability,Blast resistance,Amylose content,Alkali spreading value,Protein content
NSFTV302,-28.727129307757696,-5.489631606908844,-14.450908023378664,3.27305169081264,0.6929490203562814,0.3068824441372049,3.7076864473619704,-4.322605781751799,2.5894926048303284,-5.476472072371708,WIR 3039,Tajikistan,C Asia,0.662,79.25,NA,68,1.165441176,NA,4.166666667,1,23.65,0.9875,0,2.862200881,101.9166667,22.51666667,9.583333333,4.596241555,4.816690897,0.802,7.0951375,3.2013625,2.181405671,3.649330412,5.342971429,2.799771429,3.303859624,5.602485714,2.216,1.908,light,light,8.166666667,9,15.24333333,5.416666667,9.6
NSFTV303,-32.396090728672895,-4.0368395867958,-16.395928888461086,-3.816299127078656,-1.0169083948236093,-0.9441174156042241,-2.52535460672628,2.805693863480738,-0.9728401689781806,0.8848204541371083,Kihogo,Tanzania,Africa,0.896,81.75,67,130,0.628846154,0.515384615,3.5,1,24.00833333,1.425,0,3.17805383,98.41666667,17.55833333,10.08333333,4.969234428,5.245268145,0.759,8.369708333,3.805808333,2.660584659,3.962703287,6.078541667,3.221758333,3.57180078,8.404866667,2.199,1.887,light,light,5.001666667,9,16.39,6.625,8.35
NSFTV304,44.79860627638411,16.064423682324204,-6.269462526340946,-1.1175236310468215,0.43462468991897013,-5.638013671282478,-0.101866521239944,1.4695854898093714,7.511559363190933,3.821542817434074,519,Uruguay,America,0.14,101.0833333,67,87,1.161877395,0.770114943,5.5,NA,33.45833333,1.033333333,0,3.606403232,126.5,27.625,9.5,4.802653991,5.029893111,0.797,7.844366667,3.232266667,2.267454338,3.738317623,5.6809,2.715433333,3.335678825,5.614958333,2.427,2.092,light,dark,NA,5,25.36,6.5,7.6
NSFTV305,-29.871519411257648,-1.9221494460248765,-6.685632845625906,-2.191749863912496,-1.2411520417068858,-0.34331819281497045,4.175329596263264,-9.40891555290029,2.279214179689174,-10.712087277810863,NA,NA,NA,0.632,76.08333333,67,113,0.673303835,0.592920354,4,1,26.15,1.233333333,1,3.128221457,123.25,23.01111111,9.222222222,4.88073367,4.977360505,0.908,9.64742,3.52984,2.710996523,4.074349316,7.270081818,2.935718182,3.668383568,8.439327273,2.733,2.476,light,light,6.835,9,13.72,5.5,9.35
NSFTV306,-30.47873673013427,-5.290143522782847,-14.533827363009125,1.0140340918955275,1.8250080400097404,0.5511800847310706,4.685748737657236,-7.512804451883953,2.1577286344858706,-8.91759428713991,WIR 3764,Uzbekistan,C Asia,0.849,59.5,63,59,1.008474576,1.06779661,3.5,1,22.98333333,0.858333333,0,3.392829132,97,18.1,7.555555556,4.249793101,4.491696036,0.785,7.337758333,3.61325,2.461526422,3.808600056,5.420791667,3.080491667,3.419836751,6.953525,2.031,1.76,light,light,5.835,9,17.01,6.916666667,11.05
NSFTV308,-18.161062976281503,6.383340956430866,17.71215036053792,8.477110129849363,1.1368166167578808,-1.6288634595214166,-4.090525400237559,7.611951744033797,0.20416713807131534,-3.688368569104021,Llanero 501,Venezuela,America,0.649,90.91666667,75,113,0.804572271,0.663716814,3.5,0,31.70833333,1.1,0,3.208825489,105.0833333,27.41111111,12.88888889,5.354487638,5.585165758,0.794,8.680591667,2.435808333,1.858282998,3.598125856,6.67225,2.137683333,3.265152038,4.108116667,3.564,3.121,light,light,8.331666667,4,20.40666667,4,9.25
NSFTV309,-23.008549265924614,8.726285976311692,21.1384488697891,-0.6238229929767014,-12.654783592004765,-1.4547635723205148,-0.5868578657632699,2.3416225714169867,0.5419270687594286,-1.504914792984974,Manzano,Zaire,Africa,0.716,103,79,113,0.911504425,0.699115044,2,1,30.66666667,1.441666667,0,2.788092909,132.1666667,25.86363636,9.363636364,4.746511908,4.901902094,0.856,9.246408333,3.361191667,2.569618568,3.984548142,6.906490909,2.741581818,3.564600708,7.231172727,2.751,2.519,light,dark,NA,2,19.10333333,5.125,8.2
NSFTV310,-24.1381306012822,6.973241227407138,18.440623023554416,-2.2257471464211935,3.5811213698665445,0.12174387625262335,-2.4527594102308674,2.5286607175758022,0.20978490401694866,-2.5400133016734956,R 101,Zaire,Africa,0.611,84.41666667,NA,113,0.747050147,NA,3,0,24.56666667,1.266666667,0,2.842969519,114.6666667,26.05833333,10.33333333,4.596954713,5.05199048,0.634,10.22410909,2.697636364,2.248933997,3.87673303,7.582218182,2.262509091,3.463628855,5.342254545,3.79,3.351,light,light,4.168333334,1,10.29,3.541666667,10.5
NSFTV311,-33.39162999661634,-5.427184651990312,-19.990165237159427,-2.721564162785584,-0.7375161317592406,-0.08299487597541635,-1.761980382701491,4.521505288844035,-1.8530124270283233,8.512797987936441,56-122-23,Thailand,SE Asia,0.823,80.5,77,113,0.712389381,0.681415929,4,1,23.59166667,0.716666667,0,3.516508228,94.66666667,20.6125,10.625,4.729352456,4.929666232,0.818,7.348366667,3.428675,2.323102334,3.72850253,5.213816667,2.933891667,3.335879891,6.093125,2.143,1.777,light,light,6.835,8,14.98666667,6.916666667,7.65
NSFTV312,39.270556206969346,-27.87446526485692,6.618896680488053,-3.036150880578351,-0.8914760400353977,-3.334563630261473,-5.443898712841957,-5.989789770715536,-10.553211197548253,-0.4619620777968278,Aswina 330,Bangladesh,S Asia,0.39,99.5,78,87,1.143678161,0.896551724,5.5,1,28.16666667,0.991666667,0,3.641962534,122,25.175,7.666666667,4.575569716,4.662652621,0.917,8.336058333,2.8867,2.142614874,3.711413438,6.191558333,2.451341667,3.331333595,5.079583333,2.888,2.526,light,dark,NA,4,24.62,6.375,8.2
NSFTV313,40.76067762061745,14.823954593270956,-4.845696448520572,0.26474552019801273,2.675511259609521,-11.265351884980259,6.566146966331774,1.425030581298689,-1.8827141806304126,-1.7450021805999858,BR24,Bangladesh,S Asia,0.41,86.5,76,92,0.940217391,0.826086957,4.5,1,26.91666667,1.291666667,0,3.417726684,123.1666667,24.34166667,10.16666667,5.171430517,5.288687818,0.889,9.052758333,2.508191667,1.993067462,3.692345524,6.7457,2.121441667,3.30935496,4.373408333,3.609,3.18,light,light,6.998333334,2,24.215,5.291666667,7.9
NSFTV314,37.502827564284196,-30.708915789708204,8.622256893285806,-5.434697194344419,-0.0338711336169312,3.3601856745713743,6.8571348435693285,5.62796479175061,1.2566576425376408,1.1746527820645547,CTG 1516,Bangladesh,S Asia,0.18,81.16666667,77,97,0.836769759,0.793814433,6.5,1,40,1.525,0,3.699242241,130.6666667,24.36666667,8.555555556,5.008967237,5.086566999,0.925,8.392516667,2.755825,2.02182567,3.655346584,6.033833333,2.351633333,3.257011976,4.495625,3.045,2.566,light,light,7.498333334,4,24.92666667,5.777777778,7.75
NSFTV315,43.37991781568075,11.744795631509913,-4.16303168275975,-0.15768626982740436,-0.17084279866612245,2.53887756867616,0.8054371499242067,-0.679914474196104,2.39552740802784,0.9181461527695349,Dawebyan,Myanmar,SE Asia,0.33,98.41666667,71,87,1.131226054,0.816091954,5.5,1,35.15833333,1.083333333,0,3.113515309,151.6666667,28.2,10.875,5.053346412,5.221828941,0.845,9.068575,3.165725,2.426059311,3.897964479,6.652091667,2.614333333,3.477432851,6.287158333,2.865,2.544,light,dark,NA,3,25.05333333,6,7.5
NSFTV316,37.846614154273,-28.91023258472326,8.176371606696886,-5.341352026636253,0.14680652221596857,4.347360540443435,6.367521082871374,4.8281963833051424,1.8920051395706192,-0.22236651204592767,DD 62,Bangladesh,S Asia,0.49,83.41666667,77,76,1.097587719,1.013157895,7.5,1,36.825,1.5,1,3.344038968,135.5,26.85,10,5.422142717,5.470358993,0.953,7.020316667,3.026941667,2.016655928,3.553682628,5.111066667,2.632333333,3.201583165,4.76315,2.319,1.942,light,light,6.498333334,5,23.285,5.583333334,8.2
NSFTV317,37.83153754848219,-32.0814760083813,8.719418907026634,-3.8414107407274036,0.6308899780326297,0.6339658204349314,-0.2718746573719989,0.3716972746191449,-7.2940713992258726,0.7088890451418701,DJ 123,Bangladesh,S Asia,0.08,90.75,58,80,1.134375,0.725,5.5,1,24.275,1.233333333,1,3.320228319,136.3333333,22.78888889,8.222222222,4.578452798,4.644390899,0.936,8.575916667,3.59995,2.599789187,3.948686927,6.117158333,3.001408333,3.541479479,7.787841667,2.382,2.038,light,dark,NA,2,24.97666667,4.875,8.55
NSFTV318,38.16467119312027,-30.662205964507677,8.629768713572114,-4.664109611973168,-0.6515606537975795,2.839857112888828,5.916905912124098,4.58462733679174,0.27596005156010367,1.383124340388527,DJ 24,Bangladesh,S Asia,0.39,96.16666667,75,102,0.942810458,0.735294118,4.5,1,30.625,1.491666667,0,3.245193133,145.5833333,26.625,10.16666667,5.184121639,5.226194602,0.959,7.289366667,3.176441667,2.170316712,3.653197655,5.2806,2.696075,3.275688642,5.337866667,2.295,1.959,light,dark,NA,6,24.835,5.208333334,7.45
NSFTV320,37.96735354871545,-27.582808775608363,6.331128696011189,-2.271830358212591,0.48842541939960205,-5.264968846041746,-9.003988807833453,-7.908827510871069,-17.138073116003582,-1.9051114763801564,DM 43,Bangladesh,S Asia,0.63,97.25,69,87,1.117816092,0.793103448,7.5,1,28.75,0.991666667,1,3.624340933,126.75,27.11111111,7.666666667,4.8533315,4.902183586,0.952,7.869833333,2.947625,2.130795876,3.67631333,5.762466667,2.4668,3.280338997,4.92615,2.67,2.336,light,dark,NA,7,25.04333333,6,8.25
NSFTV321,39.68994610121938,-29.904393616813266,7.889729755988143,-5.282363701298815,0.5054840653981902,2.998578163113375,6.819399274946391,5.450860128701608,1.9237987350901469,1.4958854960657362,DM 56,Bangladesh,S Asia,0.44,81.75,78,92,0.888586957,0.847826087,5.5,1,30.64166667,1.533333333,0,3.128221457,131.9166667,25.25,11.16666667,5.136288513,5.197114861,0.941,7.325209091,2.834527273,1.962693198,3.555812629,5.320818182,2.415954545,3.172351619,4.282890909,2.584,2.202,light,light,7,6,25.23333333,5.527777778,8.45
NSFTV323,32.08967973346726,-25.936331228051554,8.223082162742942,-4.275905899494013,1.304188676985872,3.235517459009503,3.576760310134235,2.224054711606924,4.2163443402175895,-0.47939977092892816,DNJ 140,Bangladesh,S Asia,0.41,103.1666667,78,92,1.121376812,0.847826087,4.5,1,35.35833333,1.458333333,0,2.999890284,141.9166667,27.86666667,11.22222222,5.20720669,5.294141995,0.917,7.827616667,2.831783333,2.032732024,3.624546912,5.714941667,2.458583333,3.258525613,4.745008333,2.764,2.324,light,light,NA,7,24.42333333,4.625,7.4
NSFTV324,38.988779745074325,-29.381388192473253,7.537108789286636,-5.458768050501492,0.5228576848877395,2.9515893959741324,6.568913393588738,5.407177103743988,1.8567519265650994,1.4893810654282402,DV 123,Bangladesh,S Asia,0.35,84,NA,92,0.913043478,NA,6.5,NA,26.11666667,1.325,0,3.622116238,133.9166667,24.30833333,9.333333333,4.926649638,4.996085513,0.933,7.288075,2.86105,1.975912681,3.560854066,5.297416667,2.43335,3.172894014,4.312,2.547,2.177,light,light,7.666666667,3,25.25,6.111111111,8.6
NSFTV325,46.02893548802422,17.038826851643083,-7.195902061376232,1.055040175246062,0.2997053834135394,3.4413042327997765,-1.5354411710234812,0.4044939677845834,0.0928199586834111,0.03511563834059561,EMATA A 16-34,Myanmar,SE Asia,0.22,78.75,NA,92,0.855978261,NA,6.5,1,23.125,1.233333333,0,3.745574798,154.4166667,26.23333333,9.555555556,4.721740365,5.02028555,0.742,8.051716667,2.7473,2.021503412,3.638673288,5.874875,2.347016667,3.257647399,4.54625,2.931,2.503,light,light,8.333333334,1,22.85666667,4.958333334,8.1
NSFTV328,38.000187680000984,-27.861029921931557,5.905119298039588,-2.4247093857462696,0.41520982129813944,-5.1276746634016614,-9.007549710533365,-9.039654934304203,-15.230921291014704,-1.7268628308074967,Jamir,Bangladesh,S Asia,0.31,93.5,65,89,1.050561798,0.730337079,8,1,21.1,0.675,1,4.119037175,130.4166667,20.425,6.333333333,4.22561646,4.373658385,0.862,7.457666667,2.684675,1.872738918,3.516992764,5.468716667,2.316933333,3.150516324,4.013858333,2.778,2.36,light,dark,NA,8,24.89,6.208333334,8.95
NSFTV329,38.34905122413196,-29.947475299728364,7.426818053619063,-4.297028807364944,0.9885750857384439,-1.2894916162321624,-0.8851710605526127,-1.6938841910625797,-9.561226331623956,-0.964590880522554,Kachilon,Bangladesh,S Asia,0.34,96,65,84,1.142857143,0.773809524,7.5,1,31.66666667,1.15,0,3.624340933,132,21.97777778,7.333333333,4.71280085,4.848472807,0.873,7.693391667,2.985466667,2.117662156,3.661939605,5.6896,2.524308333,3.281004257,4.98485,2.577,2.254,light,light,NA,8,25.32,6.35,8.45
NSFTV330,21.997924325812143,-24.710400498358432,8.800674946865572,0.10669569969177814,1.8019940074322065,-3.147397142620401,-4.149419010926573,-3.480166046541381,-4.371977036458697,-0.595605583603464,Khao Pahk Maw,Thailand,SE Asia,0.3,100,68,84,1.19047619,0.80952381,8,1,30.675,1.1,0,3.619886583,137,25.75454545,7.363636364,4.375185103,4.482488809,0.898,9.080083333,3.075125,2.356076096,3.860072653,6.656708333,2.58075,3.466787693,6.167591667,2.953,2.579,light,dark,NA,3,25.34333333,6.083333334,8.3
NSFTV331,36.635702681517934,-28.36608821250038,7.35653455961649,-3.214894513627054,0.4010603367085194,-2.019388905089047,-2.3024102013931955,-1.8756346579449472,-10.60471777939727,-2.277459141820402,Khao Tot Long 227,Thailand,SE Asia,0.34,95.5,80,80,1.19375,1,6,1,26.54166667,1.133333333,1,3.235405127,113.5,22.21666667,7.333333333,4.364689715,4.439705746,0.928,8.546791667,3.648916667,2.59450816,3.943457232,6.122845455,3.102127273,3.563993697,8.152372727,2.342,1.974,light,dark,NA,9,24.81,5.708333334,9.2
NSFTV332,40.482402721176236,-3.3637953144382466,-0.1434126677379732,0.6508332164129934,-0.6092423066320849,6.283805527293632,-5.725646968514565,-4.955688668893027,-13.488073676056118,-1.7921931441376735,KPF-16,Bangladesh,S Asia,0.35,100.6666667,68,107,0.940809969,0.635514019,6,NA,29.34166667,1.041666667,0,3.743604354,133.5,25.86666667,8.444444444,4.782935926,4.893079505,0.896,7.478466667,3.0337,2.120798393,3.648860956,5.404158333,2.589475,3.255647387,4.98765,2.465,2.087,light,dark,NA,9,25.36666667,6.25,7.9
NSFTV333,-32.35942630915355,-5.485533728335215,-18.274611546560102,-1.7113420258171115,0.04927704613810381,0.5574976688676425,0.4119388136799567,0.5311812094797677,-0.5302990092436011,3.965491282404786,Leuang Hawn,Thailand,SE Asia,0.656,62.58333333,39,52,1.203525641,0.75,4.090909091,1,26.73636364,0.845454545,0,3.784189634,81.54545455,19.3375,7.875,4.450852826,4.639571613,0.828,7.054790909,3.2684,2.2006892749999998,3.650107913,4.950745455,2.794209091,3.237726484,5.250109091,2.158,1.772,light,light,6.331666667,9,14.26666667,6.958333334,7.15
NSFTV334,-29.386754822054893,-4.511570897149261,-13.16507217620628,-1.1228972913497655,-0.09981260585438924,-0.7792636495162701,1.0417808116196035,-1.8810856775130593,0.7108428504703487,-3.600487411690494,Lomello,Thailand,SE Asia,1.107,76.58333333,69,80,0.957291667,0.8625,4,1,28.41666667,1.316666667,0,2.974678864,112.0833333,20.175,10,5.012855051,5.131376912,0.888,9.118091667,3.80845,2.761597287,4.062087921,6.716733333,3.112775,3.643753506,8.760633333,2.394,2.158,light,light,4.335,9,17.6,5.527777778,8.65
NSFTV335,-14.447998917869743,4.4845481013783814,3.39498593968727,-2.4678756808919418,8.114009390433647,0.09874261025385853,-2.7633586501661376,-1.023840507566301,-1.6244246482005968,0.001199570811075921,Okshitmayin,Myanmar,SE Asia,0.55,81.5,78,80,1.01875,0.975,2.5,0,24.26666667,1.016666667,0,3.674188739,86.5,19.30909091,8.363636364,4.564348191,4.74255777,0.837,8.485025,3.294875,2.385202176,3.835509604,5.967616667,2.743558333,3.407418822,6.13315,2.575,2.175,light,light,7.335,9,10.34333333,3.541666667,8.8
NSFTV336,35.49850272886471,-28.21239891370445,8.025046559304611,-4.227034087433408,-0.4013465212048558,3.822633282748468,5.873248413245792,5.0844735684031095,2.041099172974045,1.2418685789524142,Paung Malaung,Myanmar,SE Asia,0.27,98.25,66,92,1.067934783,0.717391304,5.5,1,25.30833333,1.45,0,3.258096538,129,22.43333333,7,4.613318715,4.655690454,0.959,8.207058333,3.325308333,2.388810953,3.82449786,5.843572727,2.775054545,3.417032851,6.372627273,2.468,2.106,light,dark,NA,6,23.915,5.833333334,8.05
NSFTV337,42.949607475767834,16.474066447614078,-8.071985110865032,0.36374841667447017,-1.837499886092368,12.423393950394495,-4.009763466834646,-0.4474130370219257,-2.2534236317825416,-2.076219060931756,Sabharaj,Bangladesh,S Asia,0.78,81,70,80,1.0125,0.875,9,NA,27.975,1.15,0,4.01186834,127.5833333,23.08181818,9.363636364,4.832667881,4.925275445,0.912,7.922233333,3.237416667,2.297394143,3.76284566,5.694791667,2.688808333,3.344915055,5.64465,2.447,2.118,light,light,7.835,8,23.17666667,6,6.9
NSFTV340,15.329443583975266,-5.87909984427471,0.03088431478455231,13.992126186627605,-2.6846605166164497,-5.142893692555398,-8.372682380206305,-5.3201278009052775,3.4720222021809697,-3.543551473409349,Berenj,Afghanistan,Mid East,0.35,88.16666667,77,100,0.881666667,0.77,7,NA,35.19166667,0.966666667,0,3.988984047,135.6666667,32.54444444,9.777777778,4.814890717,5.27014649,0.634,8.772433333,2.4884,1.939376949,3.64407188,6.590863636,2.045909091,3.234454213,3.884281818,3.525,3.221,light,light,8.166666667,7,23.00666667,6.25,9
NSFTV341,35.62425096656341,-28.159441686007415,7.425180215617713,-3.9427873212358957,-0.9179774330280007,0.8187725137230502,-1.9525685742556065,-0.4091341129590824,1.1964293326848732,-1.883669766875847,Shirkati,Afghanistan,Mid East,0.32,86.75,77,100,0.8675,0.77,5,1,36.94166667,1.425,0,3.442019376,132,24.44444444,9.444444444,5.16062147,5.229162144,0.934,9.104441667,2.674675,2.067524987,3.720254163,6.416775,2.299625,3.316514806,4.7233,3.404,2.79,light,light,8.501666667,5,25.45333333,6.583333334,7.4
NSFTV343,-31.2269137881786,-2.7439562164798983,-7.3555385094237025,-2.1891755967970887,-2.9373406053720053,-0.7970519872959372,0.27254866585766363,-1.3661190919645654,1.7492351935305723,-7.78843751736134,Victoria F.A.,Argentina,America,0.712,75.66666667,70,80,0.945833333,0.875,4.5,1,30.45,1.2,0,2.974678864,118.5833333,22.41666667,11.45454545,4.949404428,5.120168908,0.843,9.059933333,3.346508333,2.522327534,3.947076072,6.620416667,2.739733333,3.513449843,6.798866667,2.707,2.416,light,light,5.831666667,8,14.38333333,5.361111111,8.55
NSFTV344,2.4552009193909963,-7.946723142636476,7.770584420651812,14.66517781994138,-2.674994784457081,-1.5226647924735512,1.0069409410443488,-2.8009092619840503,-4.294794557076894,-0.0137835391994476,Habiganj Boro 6,Bangladesh,S Asia,0.35,80,71,92,0.869565217,0.77173913,5.5,1,25.45,0.95,0,3.597312261,129.5,22.06363636,8,4.361359998,4.647881304,0.751,7.091933333,3.47735,2.320299758,3.716202344,4.98745,2.989483333,3.307422883,6.028016667,2.039,1.668,light,light,7.665,6,20.07666667,5.041666667,8.1
NSFTV345,38.11846600038448,-31.3701689105234,8.189003993419238,-3.8804094717279525,0.6685498390462303,0.0808213575506497,-1.4075970369002433,0.1995821843343744,-7.752035272810069,0.6430418555957732,DZ 193,Bangladesh,S Asia,0.14,91.75,66,80,1.146875,0.825,5,1,29.41666667,1.425,1,3.348307918,131.75,22.89090909,7.545454545,4.467995802,4.525733355,0.944,8.375166667,3.6073,2.559224025,3.912642813,5.8995181820000004,2.986427273,3.495594197,7.377845455,2.322,1.975,light,dark,NA,4,23.98,5.166666667,8.9
NSFTV346,34.476239660755006,-27.771957020296117,6.936632569325002,-3.4383243056886825,-1.2164679791882256,0.7074723573405042,-1.4506469359659855,-1.2626646685994622,1.1418236318998594,-2.00503512946837,Karkati 87,Bangladesh,S Asia,0.37,84.83333333,77,98,0.865646259,0.785714286,4,1,35.41666667,1.225,0,3.63758616,129.1666667,24.88888889,8.444444444,5.041664036,5.132584722,0.913,9.194458333,2.663225,2.071130013,3.727499226,6.501508333,2.284116667,3.326251708,4.750391667,3.452,2.846,light,light,7.835,3,26.37,5.333333334,8.8
NSFTV347,-20.50204872073907,8.560345770640406,18.809705392257804,-2.7520411207206514,-12.802257012155279,-2.469338910164522,-2.3863945864064218,4.325510286182399,0.5652899081333803,-3.532090391405475,Creole,Belize,America,0.42,93.25,78,107,0.871495327,0.728971963,3,1,35.33333333,1.525,0,3.087247382,139.5833333,24.65454545,9.636363636,4.951710615,5.065754593,0.892,9.335483333,3.172291667,2.446707803,3.924366675,6.872808333,2.663625,3.522905543,6.67855,2.943,2.58,light,light,8.165,8,21.61666667,5.875,8.6
NSFTV348,47.25723260692202,19.715972031101078,-8.923113934796293,0.8401880135977049,-3.405952534114319,16.539999749080412,-4.993672039224081,-0.42075306650375777,-1.8743893629181312,-3.548287230662816,China 1039,China,E Asia,0.61,73,57,68,1.073529412,0.838235294,7.5,1,25.675,1.108333333,0,3.815879145,123.9166667,23.875,8.083333333,4.62333749,4.684443367,0.941,8.028416667,3.172316667,2.294986295,3.770822662,5.763066667,2.64075,3.345447387,5.575558333,2.531,2.182,light,light,6.335,3,23.98,5,7.9
